Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD
ORD-102761,1970-01-01 05:00:46.016,CUST-10724,Saudi Arabia,Middle East,Dammam,Running,Duramo,Female,42,Mobile App,Premium Consumer,Digital Wallet,No Campaign,1.0,182.38,5.0,173.26,96.08,77.18,4,Yes,Returned,56,2,208,76125.72,4093.69
ORD-102762,1970-01-01 05:00:45.699,CUST-10597,Uk,Europe,Birmingham,Training,Everyday,Unisex,43,Wholesale,Business,Digital Wallet,No Campaign,1.0,76.16,0.0,76.16,32.84,43.32,3,No,Completed,22,4,156,10504.16,3026.59
ORD-102763,1970-01-01 05:00:44.933,CUST-10554,Saudi Arabia,Middle East,Riyadh,Training,Powerlift,Female,45,Retail Store,Premium Consumer,Bank Transfer,Sports Event,1.0,42.9,0.0,42.9,23.0,19.9,3,No,Completed,48,3,74,67374.04,354.39
ORD-102764,1970-01-01 05:00:45.088,CUST-10742,Saudi Arabia,Middle East,Jeddah,Training,Powerlift,Unisex,40,Retail Store,Business,Bank Transfer,No Campaign,1.0,83.15,6.81,83.15,43.39,39.76,5,No,Completed,63,5,853,89031.44,2741.74
ORD-102765,1970-01-01 05:00:45.712,CUST-10812,Uae,Middle East,Abu Dhabi,Training,Dropset,Unisex,42,Marketplace,Consumer,Credit Card,No Campaign,2.0,91.27,10.0,164.29,116.05,48.24,3,No,Completed,37,4,286,18333.1,2097.98
ORD-102766,1970-01-01 05:00:45.119,CUST-10362,Pakistan,South Asia,Lahore,Training,Powerlift,Unisex,44,Retail Store,Consumer,Bank Transfer,Summer Sale,1.0,93.57,10.0,84.21,39.08,45.13,4,No,Completed,59,3,230,86289.33,2682.5
ORD-102767,1970-01-01 05:00:45.989,CUST-10757,Uk,Europe,London,Training,Dropset,Male,38,Wholesale,Consumer,Digital Wallet,Sports Event,1.0,147.84,0.0,147.84,104.74,43.1,1,No,Cancelled,64,3,576,5610.71,3727.45
ORD-102768,1970-01-01 05:00:45.910,CUST-10390,Usa,North America,Chicago,Outdoor,Terrex,Unisex,44,Wholesale,Business,Bank Transfer,Sports Event,1.0,207.4,10.0,186.66,85.5,101.16,3,Yes,Returned,25,7,270,66854.59,3020.21
ORD-102769,1970-01-01 05:00:45.510,CUST-10759,Uk,Europe,Birmingham,Lifestyle,Superstar,Unisex,44,Wholesale,Business,Credit Card,Black Friday,1.0,158.46,15.0,134.69,96.85,37.84,4,No,Completed,19,7,82,79208.37,1533.56
ORD-102770,1970-01-01 05:00:45.931,CUST-10871,Uae,Middle East,Dubai,Football,Predator,Male,44,Wholesale,Premium Consumer,Cash on Delivery,Eid Campaign,1.0,116.83,15.0,99.31,76.11,23.2,5,No,Completed,46,3,585,44754.23,3037.59
ORD-102771,1970-01-01 05:00:46.021,CUST-10660,Germany,Europe,Hamburg,Lifestyle,Samba,Male,36,Mobile App,Consumer,Digital Wallet,Summer Sale,1.0,87.65,5.0,83.27,51.44,31.83,2,No,Completed,45,4,264,20771.01,507.38
ORD-102772,1970-01-01 05:00:45.120,CUST-10687,Germany,Europe,Munich,Training,Powerlift,Male,38,Retail Store,Business,Digital Wallet,No Campaign,1.0,46.72,10.0,42.05,20.26,21.79,3,No,Cancelled,51,10,268,92510.59,126.29
ORD-102773,1970-01-01 05:00:45.775,CUST-10810,Germany,Europe,Berlin,Training,Powerlift,Female,38,Wholesale,Premium Consumer,Debit Card,Eid Campaign,1.0,112.11,0.0,112.11,65.57,46.54,2,No,Completed,40,14,887,2486.9,2067.49
ORD-102774,1970-01-01 05:00:46.003,CUST-10823,India,South Asia,Mumbai,Running,Adizero,Unisex,36,Mobile App,Business,Debit Card,Sports Event,1.0,126.24,0.0,126.24,88.18,38.06,4,No,Completed,48,1,300,55729.59,3810.21
ORD-102775,1970-01-01 05:00:44.953,CUST-10405,Pakistan,South Asia,Faisalabad,Running,Adizero,Male,38,Mobile App,Premium Consumer,Debit Card,Sports Event,1.0,151.36,15.0,128.66,85.64,43.02,5,No,Completed,48,4,89,37598.52,4130.91
ORD-102776,1970-01-01 05:00:45.381,CUST-10860,Uae,Middle East,Sharjah,Running,Duramo,Male,43,Online Store,Consumer,Credit Card,Eid Campaign,1.0,71.51,15.0,60.78,37.41,23.37,4,No,Completed,47,5,901,46375.19,2794.21
ORD-102777,1970-01-01 05:00:45.019,CUST-10483,Germany,Europe,Munich,Basketball,D.O.N. Issue,Unisex,36,Retail Store,Premium Consumer,Debit Card,New Year Sale,1.0,117.78,10.0,106.0,59.81,46.19,4,No,Completed,56,2,359,53888.22,4353.23
ORD-102778,1970-01-01 05:00:45.687,CUST-10044,Germany,Europe,Hamburg,Outdoor,Agravic,Female,45,Retail Store,Premium Consumer,Digital Wallet,Summer Sale,1.0,204.62,10.0,184.16,98.54,85.62,5,No,Completed,40,5,299,53707.49,716.98
ORD-102779,1970-01-01 05:00:45.497,CUST-10232,India,South Asia,Mumbai,Football,F50,Unisex,40,Retail Store,Premium Consumer,Cash on Delivery,No Campaign,1.0,118.57,0.0,118.57,75.28,43.29,4,No,Completed,55,3,1,20760.55,4824.12
ORD-102780,1970-01-01 05:00:45.304,CUST-10587,Australia,Oceania,Melbourne,Basketball,D.O.N. Issue,Unisex,38,Marketplace,Premium Consumer,Digital Wallet,No Campaign,2.0,64.51,10.0,116.12,83.53,32.59,3,No,Completed,62,3,412,68130.38,4616.63
ORD-102781,1970-01-01 05:00:45.311,CUST-10118,India,South Asia,Chennai,Outdoor,Ridgewalker,Male,38,Wholesale,Premium Consumer,Debit Card,New Year Sale,2.0,240.58,10.0,433.04,211.19,221.85,5,No,Completed,46,3,175,2405.25,3036.26
ORD-102782,1970-01-01 05:00:45.127,CUST-10711,Uk,Europe,London,Basketball,Dame,Unisex,45,Marketplace,Premium Consumer,Debit Card,No Campaign,1.0,154.9,10.0,139.41,97.15,42.26,4,No,Completed,23,3,124,2607.82,387.74
ORD-102783,1970-01-01 05:00:45.034,CUST-10023,Germany,Europe,Hamburg,Training,Powerlift,Male,36,Mobile App,Business,Digital Wallet,New Year Sale,1.0,100.62,20.0,80.5,50.23,30.27,5,No,Completed,48,3,779,48109.49,2325.59
ORD-102784,1970-01-01 05:00:45.804,CUST-10604,Germany,Europe,Munich,Lifestyle,Samba,Unisex,44,Marketplace,Business,Bank Transfer,Eid Campaign,1.0,142.64,5.0,135.51,86.41,49.1,4,Yes,Returned,48,7,726,54419.34,978.44
ORD-102785,1970-01-01 05:00:44.992,CUST-10874,Uae,Middle East,Sharjah,Outdoor,Agravic,Unisex,38,Online Store,Premium Consumer,Digital Wallet,Sports Event,1.0,141.43,14.84,120.22,93.13,27.09,5,No,Completed,64,4,881,27851.5,3179.28
ORD-102786,1970-01-01 05:00:45.784,CUST-10605,Saudi Arabia,Middle East,Jeddah,Basketball,D.O.N. Issue,Unisex,38,Online Store,Consumer,Debit Card,New Year Sale,3.0,116.22,10.0,313.79,195.56,118.23,4,Yes,Returned,22,2,578,55391.72,1030.83
ORD-102787,1970-01-01 05:00:45.854,CUST-10304,Australia,Oceania,Sydney,Football,F50,Female,40,Online Store,Premium Consumer,Debit Card,Sports Event,1.0,60.87,0.0,60.87,40.91,19.96,4,No,Completed,47,2,177,51852.87,2460.81
ORD-102788,1970-01-01 05:00:45.552,CUST-10477,Uk,Europe,London,Running,Adizero,Unisex,40,Retail Store,Business,Cash on Delivery,No Campaign,1.0,132.54,0.0,132.54,74.78,57.76,2,No,Completed,18,3,778,35247.45,1107.57
ORD-102789,1970-01-01 05:00:45.430,CUST-10485,Saudi Arabia,Middle East,Dammam,Running,Duramo,Unisex,42,Mobile App,Premium Consumer,Cash on Delivery,No Campaign,1.0,101.06,10.0,90.95,45.52,45.43,5,No,Completed,61,4,4,65351.58,991.04
ORD-102790,1970-01-01 05:00:45.561,CUST-10652,India,South Asia,Mumbai,Lifestyle,Samba,Male,40,Marketplace,Business,Cash on Delivery,Summer Sale,1.0,121.34,10.0,109.21,56.93,52.28,3,No,Completed,31,5,812,95814.75,1314.83
ORD-102791,1970-01-01 05:00:45.428,CUST-10229,Pakistan,South Asia,Islamabad,Football,Copa,Male,44,Mobile App,Premium Consumer,Cash on Delivery,Sports Event,2.0,153.45,0.0,306.9,199.52,107.38,4,No,Cancelled,37,7,713,49334.87,243.06
ORD-102792,1970-01-01 05:00:45.060,CUST-10153,India,South Asia,Bangalore,Running,Duramo,Female,44,Online Store,Business,Bank Transfer,Black Friday,2.0,188.89,5.0,358.89,258.28,100.61,4,No,Completed,35,4,116,78712.05,3608.96
ORD-102793,1970-01-01 05:00:45.646,CUST-10180,India,South Asia,Mumbai,Basketball,Own The Game,Unisex,45,Wholesale,Business,Credit Card,Summer Sale,1.0,76.03,0.0,76.03,53.59,22.44,2,No,Cancelled,46,3,430,75758.1236469052,1602.96
ORD-102794,1970-01-01 05:00:45.564,CUST-10128,Australia,Oceania,Brisbane,Running,Solarboost,Male,44,Marketplace,Consumer,Bank Transfer,No Campaign,1.0,171.61,0.0,171.61,96.69,74.92,4,No,Completed,61,3,389,76314.08,3520.73
ORD-102795,1970-01-01 05:00:45.071,CUST-10605,Uae,Middle East,Dubai,Training,Dropset,Unisex,42,Marketplace,Premium Consumer,Cash on Delivery,No Campaign,1.0,59.16,5.0,56.2,34.04,22.16,5,No,Completed,56,4,847,65066.14,3302.04
ORD-102796,1970-01-01 05:00:44.999,CUST-10487,Uk,Europe,Birmingham,Football,X Crazyfast,Male,42,Mobile App,Premium Consumer,Digital Wallet,Eid Campaign,1.0,165.67,5.0,157.39,67.78,89.61,4,No,Completed,64,4,478,64149.93,423.95
ORD-102797,1970-01-01 05:00:45.270,CUST-10227,Usa,North America,Chicago,Lifestyle,Gazelle,Male,42,Wholesale,Premium Consumer,Credit Card,New Year Sale,1.0,121.55,0.0,121.55,76.72,44.83,5,Yes,Returned,36,4,470,64493.25142092577,1628.97
ORD-102798,1970-01-01 05:00:45.319,CUST-10080,Uk,Europe,Birmingham,Running,Ultraboost,Unisex,36,Wholesale,Consumer,Cash on Delivery,Summer Sale,2.0,81.18,20.0,129.89,114.63,15.26,5,No,Completed,47,3,349,62972.76423243327,2877.62
ORD-102799,1970-01-01 05:00:45.529,CUST-10092,Uk,Europe,London,Outdoor,Ridgewalker,Male,43,Retail Store,Business,Debit Card,Black Friday,1.0,167.99,5.0,159.59,69.54,90.05,5,No,Cancelled,27,1,743,37160.79,4600.17
ORD-102800,1970-01-01 05:00:45.541,CUST-10590,Usa,North America,Los Angeles,Football,X Crazyfast,Male,44,Retail Store,Premium Consumer,Cash on Delivery,No Campaign,2.0,102.14,0.0,204.28,134.19,70.09,3,No,Completed,56,1,83,8765.21,2066.47
ORD-102801,1970-01-01 05:00:45.003,CUST-10314,Usa,North America,Houston,Training,Everyday,Female,44,Retail Store,Premium Consumer,Debit Card,Sports Event,1.0,104.39,10.0,93.95,63.16,30.79,4,No,Completed,26,1,600,72748.94,2573.48
ORD-102802,1970-01-01 05:00:45.602,CUST-10489,Uae,Middle East,Dubai,Training,Powerlift,Male,44,Marketplace,Consumer,Cash on Delivery,No Campaign,1.0,88.97,15.0,75.62,38.44,37.18,4,No,Completed,35,3,226,84464.79,3775.78
ORD-102803,1970-01-01 05:00:45.484,CUST-10026,Germany,Europe,Munich,Football,Copa,Unisex,36,Retail Store,Business,Digital Wallet,New Year Sale,1.0,133.63,0.0,133.63,67.65,65.98,5,No,Completed,36,3,452,40880.43,4036.15
ORD-102804,1970-01-01 05:00:45.356,CUST-10527,Usa,North America,Chicago,Basketball,Dame,Unisex,38,Mobile App,Premium Consumer,Cash on Delivery,No Campaign,1.0,148.97,20.0,119.18,79.78,39.4,5,No,Completed,53,0,446,37280.19222643548,4624.37
ORD-102805,1970-01-01 05:00:45.998,CUST-10004,Uk,Europe,London,Training,Dropset,Male,36,Wholesale,Business,Cash on Delivery,Black Friday,1.0,102.39,10.99,92.15,62.5,29.65,1,No,Cancelled,37,2,110,66035.86,2536.23
ORD-102806,1970-01-01 05:00:45.361,CUST-10006,Uae,Middle East,Abu Dhabi,Lifestyle,Superstar,Female,43,Mobile App,Business,Digital Wallet,Eid Campaign,1.0,118.2,5.0,112.29,83.83,28.46,3,No,Completed,53,3,322,8021.25,1049.81
ORD-102807,1970-01-01 05:00:45.862,CUST-10736,Australia,Oceania,Sydney,Lifestyle,Campus,Female,38,Mobile App,Business,Credit Card,Eid Campaign,1.0,157.36,0.0,157.36,67.4,89.96,5,No,Completed,50,3,942,29737.27,3845.66
ORD-102808,1970-01-01 05:00:45.828,CUST-10224,Pakistan,South Asia,Lahore,Running,Solarboost,Male,36,Retail Store,Business,Cash on Delivery,Sports Event,2.0,154.92,15.0,263.36,181.08,82.28,5,No,Completed,50,2,929,36938.17,715.32
ORD-102809,1970-01-01 05:00:45.730,CUST-10324,Australia,Oceania,Melbourne,Running,Solarboost,Female,43,Mobile App,Business,Cash on Delivery,No Campaign,1.0,159.15,22.08,111.4,78.34,33.06,5,No,Completed,35,14,523,52099.73,2149.88
ORD-102810,1970-01-01 05:00:44.967,CUST-10166,Germany,Europe,Hamburg,Running,Duramo,Male,43,Mobile App,Business,Cash on Delivery,Black Friday,1.0,212.29,12.31,169.83,96.17,73.66,4,No,Completed,33,5,538,47918.64,3178.24
ORD-102811,1970-01-01 05:00:45.351,CUST-10389,Uae,Middle East,Abu Dhabi,Football,Copa,Unisex,43,Wholesale,Business,Cash on Delivery,No Campaign,1.0,130.49,15.0,110.92,73.81,37.11,4,No,Completed,59,5,964,21263.7,3490.1
ORD-102812,1970-01-01 05:00:45.613,CUST-10522,Uk,Europe,Manchester,Basketball,D.O.N. Issue,Female,42,Mobile App,Premium Consumer,Cash on Delivery,No Campaign,1.0,132.91,20.0,106.33,84.98,21.35,4,No,Completed,64,3,104,54308.39,3691.84
ORD-102813,1970-01-01 05:00:45.291,CUST-10516,Uae,Middle East,Sharjah,Outdoor,Agravic,Female,38,Mobile App,Business,Bank Transfer,New Year Sale,1.0,227.1,5.0,215.74,146.7,69.04,5,No,Completed,38,10,85,92623.93,1048.31
ORD-102814,1970-01-01 05:00:45.181,CUST-10394,Uae,Middle East,Abu Dhabi,Basketball,Own The Game,Male,40,Marketplace,Consumer,Debit Card,New Year Sale,2.0,165.43,0.0,330.86,209.59,121.27,3,Yes,Returned,55,5,963,3195.25,4910.08
ORD-102815,1970-01-01 05:00:45.803,CUST-10080,Germany,Europe,Hamburg,Outdoor,Five Ten,Male,43,Marketplace,Business,Credit Card,Sports Event,2.0,97.58,20.0,156.13,118.12,38.01,4,No,Completed,52,3,502,68190.5,974.25
ORD-102816,1970-01-01 05:00:45.427,CUST-10137,Usa,North America,Houston,Football,Copa,Unisex,36,Mobile App,Consumer,Cash on Delivery,No Campaign,1.0,52.1,15.0,44.28,28.95,15.33,4,No,Completed,55,4,505,62658.55,570.76
ORD-102817,1970-01-01 05:00:45.100,CUST-10663,Germany,Europe,Berlin,Football,Predator,Male,40,Mobile App,Business,Bank Transfer,Eid Campaign,1.0,78.56,0.0,78.56,32.69,45.87,4,No,Completed,34,4,884,92480.48,3353.85
ORD-102818,1970-01-01 05:00:44.930,CUST-10879,Germany,Europe,Munich,Running,Adizero,Unisex,45,Marketplace,Consumer,Digital Wallet,Eid Campaign,1.0,136.74,30.0,95.72,68.52,27.2,4,No,Cancelled,60,4,155,64711.82,4559.0
ORD-102819,1970-01-01 05:00:45.899,CUST-10324,Germany,Europe,Berlin,Lifestyle,Superstar,Male,43,Marketplace,Premium Consumer,Debit Card,No Campaign,1.0,144.73,5.0,137.49,102.96,34.53,3,No,Completed,36,5,710,62671.85,2840.98
ORD-102820,1970-01-01 05:00:45.368,CUST-10284,Saudi Arabia,Middle East,Jeddah,Outdoor,Five Ten,Female,44,Retail Store,Business,Bank Transfer,Black Friday,1.0,141.0,20.0,112.8,89.06,23.74,5,No,Completed,57,3,495,77095.66,3017.86
ORD-102821,1970-01-01 05:00:45.427,CUST-10186,Usa,North America,Los Angeles,Lifestyle,Superstar,Male,45,Online Store,Business,Debit Card,Summer Sale,1.0,112.79,15.0,95.87,50.37,45.5,4,No,Cancelled,40,5,940,27146.69,2738.58
ORD-102822,1970-01-01 05:00:45.790,CUST-10696,Saudi Arabia,Middle East,Dammam,Basketball,Own The Game,Female,36,Mobile App,Consumer,Credit Card,Eid Campaign,1.0,130.11,10.0,117.1,68.76,48.34,5,No,Completed,56,2,993,59775.36,309.47
ORD-102823,1970-01-01 05:00:45.871,CUST-10405,Uk,Europe,Manchester,Basketball,Dame,Female,40,Mobile App,Consumer,Digital Wallet,Summer Sale,1.0,102.13,5.0,97.02,72.27,24.75,3,No,Completed,28,7,385,52182.4,3438.43
ORD-102824,1970-01-01 05:00:45.011,CUST-10402,Usa,North America,Houston,Training,Everyday,Female,44,Mobile App,Premium Consumer,Bank Transfer,Black Friday,1.0,96.21,5.0,91.4,52.39,39.01,4,No,Completed,18,2,648,44128.01,1855.18
ORD-102825,1970-01-01 05:00:45.511,CUST-10138,Uk,Europe,Birmingham,Outdoor,Ridgewalker,Unisex,42,Retail Store,Business,Cash on Delivery,Summer Sale,1.0,140.45,5.0,133.43,61.06,72.37,4,No,Completed,54,14,462,8408.97,4684.8
ORD-102826,1970-01-01 05:00:45.446,CUST-10028,Australia,Oceania,Sydney,Outdoor,Five Ten,Male,38,Mobile App,Premium Consumer,Digital Wallet,New Year Sale,1.0,200.32,15.0,170.27,123.85,46.42,3,No,Cancelled,63,4,542,29616.57,1015.27
ORD-102827,1970-01-01 05:00:45.470,CUST-10227,Australia,Oceania,Sydney,Basketball,D.O.N. Issue,Male,44,Mobile App,Premium Consumer,Cash on Delivery,No Campaign,2.0,79.87,0.0,159.74,87.02,72.72,5,No,Completed,42,3,675,28358.18,1580.37
ORD-102828,1970-01-01 05:00:45.645,CUST-10315,Uk,Europe,London,Lifestyle,Superstar,Female,38,Online Store,Premium Consumer,Digital Wallet,Summer Sale,2.0,114.96,5.0,218.42,163.52,54.9,5,No,Completed,49,3,112,72562.97,2573.79
ORD-102829,1970-01-01 05:00:44.993,CUST-10622,Saudi Arabia,Middle East,Dammam,Running,Ultraboost,Unisex,36,Wholesale,Premium Consumer,Credit Card,Eid Campaign,1.0,179.19,5.0,170.23,124.27,45.96,4,No,Completed,40,3,872,67713.48876623355,2439.04
ORD-102830,1970-01-01 05:00:45.963,CUST-10563,Germany,Europe,Munich,Training,Everyday,Male,44,Marketplace,Premium Consumer,Debit Card,New Year Sale,1.0,45.11,0.0,45.11,22.39,22.72,4,Yes,Returned,34,5,782,23463.33,2061.49
ORD-102831,1970-01-01 05:00:45.675,CUST-10581,Germany,Europe,Berlin,Outdoor,Five Ten,Female,40,Retail Store,Business,Debit Card,Eid Campaign,3.0,141.35,10.0,381.64,295.85,85.79,3,No,Completed,47,3,864,7925.08,1640.57
ORD-102832,1970-01-01 05:00:45.002,CUST-10054,Usa,North America,Chicago,Running,Ultraboost,Female,36,Wholesale,Business,Credit Card,No Campaign,1.0,159.61,30.0,111.73,109.34,2.39,5,No,Completed,20,2,445,99995.72,821.21
ORD-102833,1970-01-01 05:00:45.557,CUST-10644,Pakistan,South Asia,Rawalpindi,Outdoor,Ridgewalker,Unisex,42,Mobile App,Consumer,Credit Card,New Year Sale,1.0,193.03,10.0,173.73,117.45,56.28,4,No,Completed,31,3,286,69274.93,4122.52
ORD-102834,1970-01-01 05:00:45.104,CUST-10510,Usa,North America,New York,Basketball,D.O.N. Issue,Unisex,42,Wholesale,Consumer,Digital Wallet,Black Friday,1.0,148.37,5.0,140.95,96.53,44.42,4,No,Completed,56,3,922,88703.85,2298.97
ORD-102835,1970-01-01 05:00:45.565,CUST-10720,Usa,North America,Chicago,Training,Dropset,Female,38,Mobile App,Consumer,Bank Transfer,Sports Event,1.0,124.1,30.0,86.87,58.02,28.85,5,No,Completed,33,3,769,14816.0,2907.49
ORD-102836,1970-01-01 05:00:44.927,CUST-10702,Usa,North America,Houston,Lifestyle,Superstar,Male,44,Wholesale,Premium Consumer,Digital Wallet,Sports Event,1.0,73.86,5.0,70.17,29.6,40.57,5,No,Completed,21,4,200,35685.59258407286,2778.11
ORD-102837,1970-01-01 05:00:44.959,CUST-10464,Usa,North America,Chicago,Lifestyle,Gazelle,Unisex,40,Marketplace,Premium Consumer,Cash on Delivery,New Year Sale,1.0,90.01,20.0,72.01,60.58,11.43,5,No,Completed,49,14,810,81425.71,2919.9
ORD-102838,1970-01-01 05:00:45.492,CUST-10585,Germany,Europe,Hamburg,Running,Ultraboost,Male,42,Retail Store,Consumer,Debit Card,New Year Sale,1.0,91.66,0.0,91.66,60.12,31.54,4,No,Completed,49,6,882,15573.15,3553.72
ORD-102839,1970-01-01 05:00:45.512,CUST-10427,Uae,Middle East,Dubai,Training,Rapidmove,Female,44,Mobile App,Business,Debit Card,New Year Sale,1.0,72.48,10.0,65.23,29.11,36.12,4,No,Completed,55,6,378,16559.72,3183.97
ORD-102840,1970-01-01 05:00:45.064,CUST-10195,Usa,North America,Chicago,Football,X Crazyfast,Male,38,Online Store,Consumer,Credit Card,New Year Sale,1.0,173.16,0.0,173.16,84.58,88.58,5,No,Completed,64,4,512,29897.4,1442.12
ORD-102841,1970-01-01 05:00:45.558,CUST-10131,Usa,North America,Houston,Training,Dropset,Female,44,Retail Store,Consumer,Bank Transfer,New Year Sale,1.0,75.0,10.0,67.5,43.72,23.78,2,No,Completed,49,3,722,22070.35,2813.18
ORD-102842,1970-01-01 05:00:45.951,CUST-10077,India,South Asia,Bangalore,Basketball,Own The Game,Male,44,Mobile App,Premium Consumer,Cash on Delivery,Summer Sale,2.0,146.81,10.0,264.26,126.82,137.44,3,No,Completed,53,3,264,97553.29,1298.11
ORD-102843,1970-01-01 05:00:45.464,CUST-10518,Pakistan,South Asia,Islamabad,Football,Copa,Male,36,Retail Store,Business,Debit Card,New Year Sale,1.0,75.83,30.0,53.08,33.73,19.35,3,No,Completed,41,2,187,36612.91,2985.3
ORD-102844,1970-01-01 05:00:45.658,CUST-10231,Australia,Oceania,Sydney,Outdoor,Ridgewalker,Unisex,43,Mobile App,Premium Consumer,Digital Wallet,No Campaign,150.0,233.93,0.0,233.93,102.5,131.43,1,No,Completed,37,2,897,76249.99,2216.48
ORD-102845,1970-01-01 05:00:45.111,CUST-10595,Uk,Europe,London,Running,Adizero,Female,38,Wholesale,Business,Debit Card,No Campaign,1.0,195.66,10.0,176.09,100.33,75.76,5,No,Completed,31,3,356,80602.55,293.15
ORD-102846,1970-01-01 05:00:45.327,CUST-10041,Uae,Middle East,Abu Dhabi,Basketball,Dame,Female,42,Wholesale,Consumer,Cash on Delivery,Summer Sale,1.0,156.92,20.0,125.54,112.36,13.18,4,No,Completed,21,6,240,38901.12,3696.53
ORD-102847,1970-01-01 05:00:45.170,CUST-10098,Germany,Europe,Munich,Outdoor,Ridgewalker,Unisex,42,Marketplace,Business,Bank Transfer,No Campaign,1.0,194.68,10.0,175.21,86.28,88.93,5,Yes,Returned,23,2,953,68417.26,1445.87
ORD-102848,1970-01-01 05:00:45.276,CUST-10304,Uk,Europe,Birmingham,Outdoor,Terrex,Female,42,Marketplace,Business,Credit Card,No Campaign,2.0,127.12,5.0,241.53,139.09,102.44,3,No,Completed,47,3,192,11226.11,4608.95
ORD-102849,1970-01-01 05:00:45.367,CUST-10592,Australia,Oceania,Sydney,Basketball,Harden,Male,38,Wholesale,Consumer,Cash on Delivery,New Year Sale,1.0,101.11,20.0,80.89,71.57,9.32,5,No,Completed,58,4,109,39997.72,1474.73
ORD-102850,1970-01-01 05:00:45.040,CUST-10691,India,South Asia,Mumbai,Lifestyle,Samba,Unisex,38,Marketplace,Premium Consumer,Debit Card,Black Friday,1.0,68.6,15.0,58.31,29.6,28.71,3,No,Completed,27,3,907,96747.41,4983.45
ORD-102851,1970-01-01 05:00:45.565,CUST-10512,Uae,Middle East,Dubai,Outdoor,Ridgewalker,Male,42,Wholesale,Premium Consumer,Debit Card,No Campaign,1.0,196.87,5.0,187.03,116.72,70.31,5,No,Completed,57,5,950,17268.8,2368.46
ORD-102852,1970-01-01 05:00:45.981,CUST-10504,India,South Asia,Bangalore,Football,Predator,Male,44,Retail Store,Premium Consumer,Credit Card,No Campaign,1.0,88.97,15.0,75.62,55.8,19.82,5,Yes,Returned,26,3,985,38878.27,229.4
ORD-102853,1970-01-01 05:00:45.107,CUST-10555,Uk,Europe,London,Outdoor,Five Ten,Male,38,Marketplace,Business,Cash on Delivery,Black Friday,1.0,168.67,5.0,160.24,120.72,39.52,2,No,Completed,36,3,905,79156.89,473.72
ORD-102854,1970-01-01 05:00:45.583,CUST-10628,Saudi Arabia,Middle East,Riyadh,Running,Ultraboost,Male,42,Online Store,Premium Consumer,Cash on Delivery,No Campaign,3.0,142.24,5.0,405.38,226.45,178.93,4,No,Pending,47,2,498,66709.61,502.23
ORD-102855,1970-01-01 05:00:45.131,CUST-10796,Australia,Oceania,Sydney,Training,Dropset,Unisex,43,Marketplace,Business,Bank Transfer,Black Friday,2.0,142.33,15.0,241.96,185.39,56.57,4,No,Completed,21,3,622,63336.1,375.45
ORD-102856,1970-01-01 05:00:45.760,CUST-10514,Germany,Europe,Hamburg,Basketball,Own The Game,Unisex,43,Retail Store,Business,Cash on Delivery,Black Friday,1.0,65.08,10.0,58.57,39.97,18.6,5,No,Pending,49,7,64,85399.12,1412.17
ORD-102857,1970-01-01 05:00:45.128,CUST-10641,Uk,Europe,London,Running,Adizero,Female,44,Marketplace,Consumer,Credit Card,Eid Campaign,1.0,87.34,0.0,87.34,44.4,42.94,4,No,Completed,27,3,64,3394.84,1690.49
ORD-102858,1970-01-01 05:00:45.137,CUST-10777,Uk,Europe,London,Outdoor,Terrex,Female,38,Mobile App,Business,Digital Wallet,Sports Event,1.0,110.68,10.0,99.61,52.89,46.72,5,No,Completed,59,6,316,77230.85,645.3
